matchId,blue_wins,blue_kills,blue_assists,blue_deaths,blue_wards_placed,blue_wards_kills,blue_dragon_kills,blue_herald_kills,blue_tower_kills,blue_inhibitor_kills,blue_total_gold,blue_average_lvl,blue_total_exp,blue_total_cs,red_kills,red_assists,red_deaths,red_wards_placed,red_wards_kills,red_dragon_kills,red_herald_kills,red_tower_kills,red_inhibitor_kills,red_total_gold,red_average_lvl,red_total_exp,red_total_cs
NA1_4170068021,False,7,9,10,17,5,0,0,0,0,18090,7.4,20239,307,10,8,7,20,4,1,0,0,0,20529,7.6,21461,335
NA1_4170074464,True,6,9,6,21,5,1,0,0,0,18882,7.4,19935,303,6,10,6,19,5,0,0,0,0,17835,7.6,19795,304
NA1_4170108112,False,5,6,11,14,4,0,0,0,0,16559,7.0,18034,282,11,14,5,18,1,0,1,0,0,21231,7.6,20873,303
NA1_4170112270,False,10,12,3,16,5,0,0,0,0,18926,7.6,20663,306,2,2,9,20,4,0,0,0,0,17658,7.6,20777,334
NA1_4170113470,False,5,10,4,20,5,1,0,0,0,16705,7.4,19645,290,4,2,5,21,4,0,0,0,0,17925,7.4,20905,345
NA1_4170127688,False,12,12,14,22,2,0,0,0,0,20888,7.6,21046,309,14,16,12,21,5,1,0,0,0,22980,7.8,21707,326
NA1_4170146584,False,12,10,9,16,5,0,1,0,0,20829,7.8,22172,338,9,11,12,19,5,1,0,0,0,19379,7.4,19986,316
NA1_4170153772,True,13,9,3,20,5,0,1,0,0,20956,7.8,22249,341,3,4,13,15,4,0,0,0,0,16092,6.8,17794,264
NA1_4170162422,False,6,9,5,13,4,0,1,0,0,18936,7.6,21619,358,5,5,6,16,0,1,0,0,0,17681,7.8,21677,347
NA1_4170192089,True,9,10,3,20,5,1,0,0,0,19937,7.8,22201,311,3,3,9,20,2,0,0,0,0,16489,7.2,18862,296
NA1_4170195073,False,5,1,10,10,3,0,1,0,0,16842,7.2,18973,304,10,10,5,17,5,1,0,1,0,21609,7.8,21751,328
NA1_4170205802,False,5,2,14,16,5,0,0,0,0,16244,7.0,18457,271,14,10,5,18,5,0,0,1,0,22605,7.6,21284,315
NA1_4170242589,False,6,9,14,13,4,0,0,0,0,16668,6.6,17422,272,14,15,6,24,1,1,1,0,0,20373,7.2,18805,236
NA1_4170244459,True,12,16,4,21,6,0,1,1,0,22831,7.4,20339,332,4,7,12,16,7,0,0,0,0,16123,7.0,17732,248
NA1_4170245433,False,10,12,13,16,3,0,1,1,0,20570,7.4,20154,288,13,13,10,23,6,1,0,1,0,21740,7.6,20265,290
NA1_4170270890,True,9,10,11,19,1,0,0,0,0,18837,7.0,19256,320,11,15,9,11,3,1,0,0,0,19987,7.4,19388,276
NA1_4170281762,False,9,7,7,17,7,0,0,0,0,19567,7.8,21426,357,7,10,9,22,3,1,0,0,0,19176,7.8,20974,305
NA1_4170284621,True,10,8,10,16,3,1,1,0,0,19347,7.4,19695,265,10,7,10,16,3,0,0,0,0,19448,7.6,20910,309
NA1_4170289018,False,7,3,9,19,8,0,1,0,0,18326,7.2,19422,322,9,11,7,18,3,0,0,0,0,19241,7.6,20441,300
NA1_4170297542,False,8,8,8,17,2,0,0,0,0,20325,7.8,20997,303,8,7,8,15,4,0,1,0,0,18268,7.2,19731,290
NA1_4170299267,True,10,5,6,12,3,0,0,0,0,19595,7.4,20551,324,6,11,10,14,3,0,0,0,0,18406,7.6,20545,320
NA1_4170307993,False,5,2,7,14,3,0,0,0,0,16795,7.4,20549,318,7,8,5,20,4,0,0,0,0,18224,7.8,21205,277
NA1_4170309229,False,8,5,9,20,4,0,1,1,0,19270,7.6,19781,288,9,8,8,16,4,1,0,0,0,19473,7.8,21383,305
NA1_4170322130,False,9,17,6,13,3,0,1,1,0,21132,7.4,19741,263,6,9,9,11,2,1,0,0,0,18502,7.6,20416,330
NA1_4170336207,False,5,5,10,13,6,0,0,0,0,16639,7.0,17830,276,10,8,5,22,3,0,0,0,0,19671,7.4,18946,282
NA1_4170347235,False,4,7,5,15,7,0,0,0,0,16661,7.2,19284,296,5,6,4,21,3,1,0,0,0,18770,7.4,20638,329
NA1_4170357955,True,7,8,4,19,2,0,1,0,0,19876,8.0,22221,322,4,5,7,17,4,1,0,0,0,18007,7.4,20794,325
NA1_4170368822,False,7,7,15,12,6,0,0,0,0,17956,7.4,19964,281,15,9,7,17,1,1,1,0,0,22201,8.2,23679,325
NA1_4170370963,True,9,15,12,17,8,0,0,0,0,20086,7.2,19128,289,12,11,9,20,2,0,0,0,0,18738,7.4,19640,263
NA1_4170374754,True,11,16,5,14,4,0,1,0,0,21119,7.6,21278,326,5,9,11,18,4,1,0,0,0,17770,7.2,19051,293
NA1_4170378877,False,5,4,7,17,1,0,0,0,0,17190,7.4,19339,303,7,7,5,16,3,1,0,0,0,18863,7.6,21536,342
NA1_4170382647,False,5,5,11,17,3,1,0,0,0,17143,7.4,19502,276,11,8,5,18,7,0,1,0,0,21609,7.8,22329,354
NA1_4170411553,False,9,12,9,17,2,0,1,0,0,18202,7.2,18858,249,9,10,9,17,3,0,0,0,0,20986,8.0,22617,341
NA1_4170445222,False,8,4,14,13,1,0,0,0,0,18068,7.4,19775,286,14,10,8,17,4,1,0,0,0,21194,8.0,22360,340
NA1_4170449233,False,13,18,16,15,3,0,0,0,0,20449,7.2,19299,251,16,12,13,17,5,1,1,0,0,22302,7.8,22165,298
NA1_4170454229,False,2,0,9,17,2,0,0,0,0,14759,7.2,18525,272,9,9,2,22,7,0,0,0,0,21304,8.0,22635,361
NA1_4170458223,False,5,2,7,13,3,0,1,0,0,17276,7.4,20544,307,7,7,5,17,2,1,0,0,0,18612,7.6,21648,302
NA1_4170462833,True,8,8,6,15,3,0,1,0,0,18906,7.8,21768,314,6,7,8,13,1,1,0,0,0,18330,7.2,20024,327
NA1_4170472821,False,5,8,4,18,4,1,0,0,0,18347,7.6,20844,357,4,5,5,17,9,0,1,0,0,19240,7.8,21878,364
NA1_4170473917,True,8,13,2,18,2,1,0,0,0,18430,7.4,20387,292,2,3,8,19,0,0,0,0,0,16708,7.4,20619,333
NA1_4170480040,True,12,8,6,19,8,1,1,0,0,20829,7.6,22284,324,6,4,12,18,7,0,0,0,0,17168,7.2,19186,282
NA1_4170483555,True,7,8,6,16,5,1,0,0,0,18924,7.4,20456,312,6,5,7,18,3,0,0,0,0,18872,7.6,21184,329
NA1_4170487672,False,9,11,8,18,1,0,0,0,0,19526,7.6,20824,307,8,8,9,16,2,0,1,0,0,19376,7.4,20473,309
NA1_4170489626,False,6,4,18,12,1,0,0,0,0,18315,7.4,19496,303,18,18,6,17,3,1,1,0,0,21986,7.8,20806,275
NA1_4170494630,True,4,5,7,20,5,0,1,0,0,17905,7.4,20423,334,7,8,4,23,7,1,0,0,0,17722,7.2,19398,305
NA1_4170500411,True,13,14,9,16,1,1,1,1,0,22409,7.8,21103,338,9,12,13,9,5,0,0,0,0,18312,7.2,18838,265
NA1_4170503974,False,9,6,7,15,1,1,0,0,0,19005,7.4,20392,292,7,9,9,16,0,0,0,0,0,18386,7.4,19609,282
NA1_4170515057,True,10,8,7,21,2,1,0,0,0,20319,7.8,21724,313,7,5,10,13,3,0,1,0,0,18445,7.6,20695,319
NA1_4170516648,False,8,10,13,18,0,0,0,0,0,18742,7.4,20818,300,13,14,8,12,7,1,1,1,0,21965,7.8,21339,328
NA1_4170519173,True,12,10,11,14,3,0,1,0,0,20115,7.8,22147,278,11,7,12,16,3,2,0,0,0,20779,7.6,21754,311
NA1_4170541117,True,14,8,5,15,1,1,1,2,0,23333,7.6,21929,302,5,7,14,12,0,0,0,0,0,16294,6.8,17134,248
NA1_4170541190,True,7,7,6,20,4,0,1,0,0,18860,7.4,20905,332,6,3,7,16,4,0,0,0,0,17186,7.4,19876,288
NA1_4170560249,True,8,9,10,17,7,0,0,0,0,19348,7.8,21161,290,10,8,8,18,3,0,0,0,0,20828,8.0,22418,328
NA1_4170594971,True,7,6,6,18,1,1,0,0,0,17651,7.4,18975,290,6,4,7,15,3,0,1,0,0,17947,7.4,20001,285
NA1_4170596745,True,14,12,11,19,3,0,1,0,0,20847,7.8,20260,270,11,9,14,13,6,1,0,0,0,19259,7.6,21839,294
NA1_4170602510,False,4,4,7,15,2,0,1,1,0,18207,7.4,20098,315,7,12,4,20,3,1,0,1,0,20468,7.6,20348,314
NA1_4170604708,True,15,15,9,14,0,0,1,2,0,25522,8.0,21749,307,9,12,15,14,1,0,0,0,0,19071,7.4,20095,263
NA1_4170619445,True,4,5,10,13,5,0,0,0,0,17732,7.4,19504,342,10,12,4,19,3,1,1,1,0,21468,7.8,20963,306
NA1_4170632940,False,5,4,9,14,1,1,1,0,0,16196,7.4,19277,265,9,10,5,14,4,0,0,0,0,19745,7.6,21365,304
NA1_4170636313,True,9,17,7,13,5,1,0,0,0,19234,7.6,21190,313,7,7,9,22,2,0,1,0,0,18990,7.6,20829,314
NA1_4170654304,False,4,3,6,16,7,0,0,0,0,16097,7.4,19204,283,5,7,3,23,5,1,0,0,0,19064,7.6,20608,335
NA1_4170658280,False,2,6,5,23,4,0,0,0,0,16942,7.6,20031,355,5,5,2,20,7,1,0,0,0,18138,7.6,21353,350
NA1_4170726256,True,1,2,0,20,3,0,1,1,0,18209,7.6,20410,367,0,0,1,17,2,1,0,0,0,16588,7.8,21525,391
NA1_4170746462,True,11,13,10,17,2,1,0,0,0,20972,7.6,20929,319,10,10,11,14,1,0,0,0,0,20272,7.8,21626,312
NA1_4170752510,True,11,16,7,18,3,0,0,0,0,20968,7.4,20547,311,7,9,11,15,1,0,1,0,0,18139,7.0,18243,269
NA1_4170755207,False,7,6,8,18,1,0,1,0,0,18658,7.4,20529,302,8,2,7,18,3,1,0,0,0,19167,7.6,20789,311
NA1_4170759454,False,5,5,10,17,0,0,0,0,0,16580,7.4,19039,283,10,9,5,13,0,1,1,1,0,20337,7.6,20882,290
NA1_4170761348,True,15,25,8,19,4,1,0,0,0,22341,7.2,20132,276,8,7,15,14,1,0,0,0,0,17627,7.2,18546,253
NA1_4170777712,False,7,5,13,19,1,1,0,0,0,18647,7.4,19624,297,13,15,7,16,1,0,0,0,0,20279,7.4,19944,253
NA1_4170855205,False,9,12,9,14,2,1,0,0,0,18857,7.6,20216,302,9,14,9,19,2,0,0,0,0,18838,7.4,19469,291
NA1_4170863582,True,19,16,6,22,3,1,0,1,0,23721,7.6,22013,281,6,3,19,14,5,0,1,0,0,18254,7.0,18944,291
NA1_4170873094,False,6,7,8,16,4,0,0,0,0,19383,7.6,20657,326,8,11,6,15,3,1,0,0,0,20191,7.8,21999,358
NA1_4170897017,True,8,8,10,15,3,0,0,0,0,18018,7.0,18976,269,10,14,8,16,5,1,0,0,0,19616,7.8,20877,325
NA1_4170946192,False,3,7,1,19,4,1,1,0,0,17609,7.4,19274,325,1,2,3,16,2,0,0,0,0,16038,7.2,20017,341
NA1_4170984653,True,11,15,5,15,5,1,0,0,0,20294,7.6,20533,282,5,7,11,15,3,0,1,0,0,17207,7.2,19186,280
NA1_4170989048,True,8,13,14,23,4,0,1,0,0,18029,6.8,17481,248,14,19,8,18,5,1,0,0,0,21080,7.6,20141,273
NA1_4171024110,False,6,7,10,22,4,1,0,0,0,18480,7.2,20035,309,10,11,6,18,2,0,0,0,0,20334,7.4,20324,290
NA1_4171129135,False,11,7,9,17,3,0,0,0,0,20837,7.6,20770,317,9,11,11,15,1,0,1,0,0,18985,7.6,20324,297
NA1_4171132424,False,6,8,4,25,4,0,0,0,0,19111,7.4,20963,350,4,3,6,12,5,1,0,0,0,16246,7.6,20600,303
NA1_4171133926,True,10,12,3,17,4,0,0,0,0,20996,7.8,21983,348,3,1,10,18,2,1,0,0,0,16166,7.4,19336,291
NA1_4171137711,True,9,11,6,19,5,1,0,0,0,20227,7.4,20837,323,6,8,9,19,7,0,0,0,0,18324,7.4,20212,322
NA1_4171143600,False,7,6,10,11,2,1,1,0,0,17114,7.2,18831,248,10,10,7,11,2,0,0,0,0,19152,7.6,20283,291
NA1_4171147914,False,4,3,4,18,3,0,0,0,0,16949,7.2,19295,322,4,5,4,18,4,1,1,0,0,17438,7.4,20325,327
NA1_4171199832,True,8,11,4,19,5,0,0,0,0,19018,7.4,20212,322,3,3,7,17,4,1,0,0,0,16724,7.0,19750,309
NA1_4171200599,True,9,9,8,23,3,0,0,0,0,20443,7.4,21317,348,8,6,9,12,9,0,0,0,0,17538,7.0,18980,278
NA1_4171210819,False,2,3,9,16,2,0,0,0,0,15195,6.6,16427,269,9,12,2,19,3,1,0,0,0,19494,7.4,21431,321
NA1_4171236132,False,9,6,8,19,3,1,0,0,0,18779,7.6,20508,325,8,4,9,15,4,0,1,1,0,20262,7.4,20636,320
NA1_4171243735,False,3,3,5,13,2,0,1,0,0,16717,7.4,20072,314,5,4,3,21,0,1,0,0,0,18488,7.6,21860,324
NA1_4171245580,False,8,6,6,17,1,1,0,0,0,19810,7.4,20788,340,6,7,8,14,3,0,1,0,0,18274,7.4,20573,338
NA1_4171248981,False,7,7,8,15,2,0,0,0,0,18292,7.2,18913,281,7,7,6,15,0,1,0,0,0,18023,7.4,20288,288
NA1_4171262606,True,10,11,8,17,7,1,0,0,0,19951,7.4,19877,301,8,4,10,19,2,0,1,0,0,18638,7.6,21405,295
NA1_4171290598,True,10,7,8,21,2,0,0,0,0,19976,7.4,20169,271,8,6,10,11,3,0,0,0,0,17997,7.6,21065,289
NA1_4171293465,False,4,2,9,16,6,0,0,0,0,16947,7.2,19055,289,9,11,4,19,5,1,0,0,0,19600,7.8,22155,340
NA1_4171305306,True,5,7,4,18,2,1,0,0,0,17210,7.2,18553,302,4,3,5,12,4,0,0,0,0,17588,7.6,20267,350
NA1_4171305587,True,8,12,8,18,4,1,0,0,0,19862,7.2,19563,302,8,8,8,18,0,0,0,0,0,18095,7.0,18796,254
NA1_4171314524,True,8,9,7,22,2,0,0,0,0,19497,7.2,19272,309,7,5,8,17,3,1,0,0,0,18822,7.4,21112,328
NA1_4171315391,True,4,7,7,16,5,0,0,0,0,17431,7.8,20691,324,7,8,4,20,3,1,0,0,0,18038,7.2,20634,324
NA1_4171341099,True,10,9,9,17,3,0,1,0,0,20094,7.6,21958,317,9,5,10,17,1,1,0,0,0,18917,7.6,20972,310
NA1_4171357649,False,8,8,8,20,3,0,0,0,0,18470,7.6,21273,308,8,6,8,19,6,0,1,0,0,20299,7.6,20879,342
NA1_4171368533,False,2,0,9,14,6,0,0,0,0,15402,6.8,17640,278,9,6,2,12,3,0,0,0,0,20684,7.8,22069,348
NA1_4171402973,True,12,11,15,20,3,0,1,0,0,21362,7.0,19665,298,15,19,12,19,7,1,0,0,0,22665,7.2,19264,254
NA1_4171410924,True,7,8,7,14,2,1,0,1,0,20286,7.2,20248,315,7,6,7,16,2,0,1,0,0,18724,7.6,20466,303
NA1_4171413713,True,10,12,9,17,4,0,0,0,0,20642,7.8,21459,283,9,10,10,13,2,1,0,0,0,20025,7.4,20083,295
NA1_4171415732,True,6,7,2,15,3,0,1,0,0,19215,7.8,20720,370,2,3,6,16,4,1,0,0,0,17583,7.6,20650,380
NA1_4171425915,False,7,7,9,17,4,0,0,0,0,19540,7.0,20221,333,9,12,7,16,4,1,0,0,0,18572,7.2,19372,291
NA1_4171460146,True,12,14,6,19,4,0,0,0,0,22301,8.0,22496,356,6,7,12,12,6,0,0,0,0,17421,7.0,18162,266
NA1_4171463243,False,4,3,8,16,4,0,0,0,0,17730,7.2,19465,346,8,10,4,18,6,1,0,0,0,18801,7.6,19681,301
NA1_4171473122,False,6,6,2,16,3,1,0,0,0,17848,7.4,20324,304,2,2,6,12,2,0,0,0,0,16661,7.8,20967,316
NA1_4171479622,False,5,11,5,22,4,1,0,0,0,17870,7.4,20192,334,5,3,5,16,5,0,1,0,0,18770,7.6,21545,373
NA1_4171491819,False,9,15,8,15,7,0,0,0,0,18504,6.8,18179,270,8,16,9,18,4,1,0,0,0,18869,6.8,17842,302
NA1_4171492306,True,7,8,3,16,2,1,0,0,0,17616,7.6,20120,274,3,1,7,16,4,0,0,0,0,17908,7.6,21065,349
NA1_4171492685,False,5,4,6,10,3,0,0,0,0,19217,8.0,22909,360,6,6,5,17,0,0,1,0,0,18570,8.0,22515,329
NA1_4171503248,True,9,8,2,20,5,0,1,1,0,20925,7.8,22371,344,2,2,9,18,4,1,0,0,0,16819,7.2,19847,337
NA1_4171503785,True,9,8,12,18,3,1,0,0,0,20323,7.6,20165,299,12,19,9,19,5,0,0,0,0,21511,7.6,20209,298
NA1_4171550324,True,4,3,6,12,3,0,0,0,0,17240,7.4,20092,326,6,7,4,15,3,1,0,0,0,17699,7.6,20294,312
NA1_4171579034,True,8,3,7,15,5,0,0,0,0,17933,7.2,19746,301,7,8,8,21,4,0,1,0,0,18620,7.2,18678,292
NA1_4171581278,True,5,7,6,13,5,1,0,0,0,18050,7.8,21323,329,6,8,5,26,2,0,1,0,0,18982,7.6,21389,342
NA1_4171587396,True,11,13,7,13,2,0,1,0,0,20375,7.6,21212,324,7,10,11,11,1,0,0,0,0,18900,7.6,19880,276
NA1_4171587404,False,7,7,6,13,5,0,0,0,0,18689,7.6,21320,303,6,6,7,15,4,1,0,0,0,18701,7.6,21108,325
NA1_4171587736,True,12,13,6,15,3,1,0,0,0,20422,7.8,21895,318,6,5,12,17,1,0,1,0,0,18121,7.4,19870,296
NA1_4171590786,False,4,1,10,14,5,1,1,0,0,17137,7.4,19342,296,10,13,4,19,4,0,0,0,0,20338,7.8,21259,331
NA1_4171620769,True,14,13,5,22,5,0,0,1,0,23534,8.2,24023,356,5,5,14,17,3,0,0,0,0,18151,7.4,20506,343
NA1_4171623137,True,7,9,3,16,3,1,1,0,0,19113,7.8,21182,334,3,1,7,15,2,0,0,0,0,16359,7.4,19796,324
NA1_4171633790,False,4,3,8,19,2,0,0,0,0,16940,7.2,19305,308,8,5,4,17,4,0,0,0,0,18255,7.4,20715,294
NA1_4171660676,False,7,4,16,14,6,0,1,0,0,18243,7.4,20075,299,16,17,7,18,3,1,0,0,0,23214,7.8,22285,334
NA1_4171692084,False,20,26,9,19,5,1,0,0,0,24749,7.6,20745,307,9,11,20,20,2,0,0,0,0,19270,6.8,16988,270
NA1_4171708517,False,10,12,7,15,4,1,0,0,0,19819,7.6,20414,297,7,1,10,18,3,0,0,0,0,18242,7.8,22445,334
NA1_4171718038,True,8,11,6,17,7,1,0,0,0,18768,7.8,20774,295,6,7,8,20,3,0,1,0,0,18372,7.8,20713,296
NA1_4171736962,True,5,6,9,14,3,0,0,0,0,17915,7.6,20221,327,9,8,5,15,5,1,1,0,0,19834,7.6,21967,350
NA1_4171754780,False,7,12,8,18,8,0,1,0,0,17557,7.4,19714,258,8,5,7,25,6,1,0,1,0,19810,7.4,20851,321
NA1_4171762019,True,10,16,12,21,5,0,0,0,0,20071,7.4,19912,289,12,14,10,16,5,1,1,0,0,20265,7.4,20877,283
NA1_4171762962,False,11,13,7,25,3,0,0,0,0,20086,7.8,22825,313,6,5,10,16,6,0,0,0,0,19059,7.8,21387,336
NA1_4171798063,False,4,3,9,15,5,1,0,0,0,16760,7.4,19340,311,8,8,3,15,1,0,0,0,0,18399,7.8,21057,294
NA1_4171806429,False,8,10,3,20,4,0,0,0,0,19340,7.8,21478,336,3,4,8,21,2,0,0,0,0,17077,7.4,20489,334
NA1_4171808315,True,11,7,9,18,4,0,0,0,0,20389,7.8,22033,321,9,14,11,19,4,1,1,0,0,20290,7.2,19788,296
NA1_4171812241,True,13,14,5,18,7,0,1,1,0,23462,8.0,22353,366,5,5,13,17,3,0,0,0,0,18218,7.4,19814,319
NA1_4171813522,True,5,3,5,18,1,0,0,0,0,17150,7.4,20035,297,5,4,5,14,4,0,0,0,0,18667,7.6,21192,345
NA1_4171813892,False,5,2,5,11,4,0,0,0,0,18468,7.6,21665,345,5,6,5,25,3,0,1,0,0,18657,7.8,21206,359
NA1_4171830415,False,6,9,8,16,3,0,1,0,0,19049,7.6,20414,320,8,12,6,16,2,1,0,0,0,18488,7.4,19299,278
NA1_4171834716,True,11,13,9,20,6,0,0,0,0,20094,7.4,20637,321,9,9,11,21,2,0,0,0,0,19732,7.4,20372,310
NA1_4171850204,True,12,16,10,17,5,0,0,0,0,20103,8.0,21479,269,10,9,12,17,3,0,0,0,0,20436,7.4,20708,295
NA1_4171856133,False,3,2,5,17,2,0,1,0,0,17650,7.4,20565,308,5,1,3,17,2,1,0,0,0,17548,7.6,21785,323
NA1_4171874438,True,4,4,2,15,6,0,0,0,0,17616,7.4,20423,327,2,2,4,22,4,1,0,0,0,17192,7.4,20206,338
NA1_4171874529,True,7,6,5,22,1,0,1,0,0,19453,7.4,21299,339,5,7,7,16,1,1,0,0,0,17340,7.2,19578,313
NA1_4171883733,True,14,15,8,20,3,1,0,0,0,22279,7.6,21373,338,8,10,14,26,8,0,1,0,0,18381,7.2,18698,272
NA1_4171884752,False,8,13,3,18,4,1,0,1,0,19905,7.4,20571,352,2,3,7,18,4,0,1,0,0,15802,7.0,18605,316
NA1_4171895338,False,6,4,12,15,1,0,1,0,0,17851,7.0,18772,294,12,11,6,19,2,1,0,1,0,22147,7.8,21593,336
NA1_4171900925,False,4,2,9,18,6,0,1,0,0,16995,7.4,20332,309,9,14,4,21,1,1,0,0,0,20097,7.6,21510,324
NA1_4171902742,True,5,4,6,19,4,0,1,0,0,17769,7.4,19830,318,6,7,5,18,5,1,0,0,0,18917,7.4,20553,326
NA1_4171916616,True,13,16,10,18,5,0,0,0,0,21482,7.8,20987,299,10,14,13,23,2,0,0,0,0,20020,7.4,20033,263
NA1_4171922566,False,3,2,6,15,4,0,0,0,0,16857,7.2,19783,296,6,3,3,29,5,1,1,0,0,18879,7.6,20867,367
NA1_4171926847,True,7,5,9,11,3,0,0,0,0,18412,7.6,20182,283,9,6,7,19,2,0,0,0,0,19074,7.4,19879,322
NA1_4171935363,False,2,2,6,17,6,1,0,0,0,16257,7.6,20847,315,6,5,2,20,3,0,1,1,0,21105,8.0,22768,381
NA1_4171940036,False,4,6,11,14,2,0,0,0,0,16606,7.4,19175,289,11,16,4,17,5,1,0,0,0,20496,7.8,22112,320
NA1_4171940221,True,14,19,20,16,5,0,1,1,0,22140,7.2,18161,238,20,21,14,16,1,1,0,0,0,23301,7.4,20702,289
NA1_4171953377,True,7,4,6,17,8,0,1,0,0,19046,7.6,22300,346,6,5,7,23,3,1,0,0,0,18226,7.6,20778,335
NA1_4171962810,True,15,20,7,19,3,1,1,1,0,23575,7.6,21916,323,7,7,15,15,4,0,0,0,0,18456,7.0,18679,264
NA1_4171966773,False,5,5,5,19,3,0,1,1,0,20045,7.6,21220,346,5,6,5,15,6,1,0,0,0,17914,7.2,20311,330
NA1_4171972703,True,12,9,11,15,1,0,0,0,0,19969,7.4,20393,249,11,12,12,14,2,1,0,0,0,20368,7.2,19498,280
NA1_4171988116,True,6,6,5,20,2,0,1,0,0,17879,7.4,20327,307,5,4,6,16,3,1,0,0,0,17898,7.8,21250,313
NA1_4172000130,True,15,28,10,21,3,0,0,0,0,21848,7.2,19261,290,10,18,15,14,5,0,0,0,0,19981,7.4,19834,303
NA1_4172023683,True,11,12,4,17,4,0,1,0,0,18904,7.4,20094,282,4,3,11,18,2,1,0,0,0,18324,7.6,20607,343
NA1_4172043253,False,4,4,12,19,5,0,0,0,0,16792,7.0,18657,304,12,7,4,20,2,0,0,1,0,22764,7.8,22967,333
NA1_4172070079,False,9,8,20,9,8,0,0,0,0,19284,7.2,19709,266,20,20,9,14,2,1,0,0,0,23395,7.6,21272,291
NA1_4172074697,True,5,9,8,14,3,0,0,0,0,17815,7.4,19979,300,8,9,5,17,3,0,1,0,0,19359,7.6,21298,325
NA1_4172076555,True,14,12,4,18,2,0,0,0,0,20615,7.6,20869,286,4,3,14,15,1,0,0,0,0,16399,7.0,18523,278
NA1_4172077973,True,4,4,4,19,0,0,0,0,0,18463,7.4,20510,324,4,3,4,14,9,1,0,0,0,17095,7.4,19847,291
NA1_4172086476,True,9,11,2,15,3,0,1,0,0,18885,7.6,21112,290,2,2,9,15,4,0,0,0,0,16970,7.2,19164,322
NA1_4172108502,True,11,9,11,10,3,0,0,0,0,18355,7.2,19109,255,11,7,11,18,0,0,1,1,0,22457,7.8,21651,335
NA1_4172117193,True,10,9,9,13,1,0,1,0,0,20246,7.6,20861,303,9,10,10,16,0,1,0,0,0,19176,7.4,20788,309
NA1_4172119596,True,3,2,8,21,4,0,0,0,0,17272,6.8,18541,311,8,18,3,18,2,1,1,0,0,18193,7.0,18320,250
NA1_4172124604,True,6,6,8,17,0,1,0,0,0,17422,7.0,18089,292,8,6,6,16,2,0,1,1,0,20646,7.8,20941,321
NA1_4172126731,True,9,10,2,20,4,0,1,1,0,20648,7.6,21547,337,2,3,9,20,3,1,0,0,0,15516,7.2,19060,313
NA1_4172130414,False,3,3,4,15,1,0,0,0,0,17861,7.2,20090,345,4,7,3,15,2,1,1,0,0,17683,7.4,20677,336
NA1_4172147080,False,2,3,6,17,4,0,0,0,0,16860,7.4,20500,336,6,8,2,21,6,0,0,0,0,19108,7.4,21384,372
NA1_4172147904,False,8,14,9,16,5,0,0,1,0,20108,7.4,20799,314,9,14,8,22,3,1,1,0,0,20961,7.8,21518,360
NA1_4172152618,False,8,8,3,11,3,0,0,0,0,18390,7.6,20314,294,3,3,8,15,1,1,0,0,0,16092,7.2,19028,276
NA1_4172153473,True,8,9,7,21,5,1,1,0,0,19727,7.6,21334,330,7,7,8,15,4,0,0,0,0,18760,7.4,20402,311
NA1_4172154563,False,9,9,5,13,0,1,1,1,0,20122,7.6,21235,331,5,4,9,14,3,0,0,0,0,17412,7.4,20001,285
NA1_4172156695,False,10,10,7,15,5,0,0,0,0,20620,7.6,20976,313,7,7,10,17,1,1,1,0,0,18507,7.2,18967,285
NA1_4172160814,True,11,11,1,18,5,1,0,0,0,21079,8.0,23689,364,1,1,11,15,1,0,1,0,0,14751,7.0,18289,269
NA1_4172161965,False,8,8,12,13,4,0,0,0,0,17601,6.8,18491,252,12,10,8,21,0,0,0,0,0,21003,8.0,22071,309
NA1_4172164725,False,6,9,8,12,4,1,0,0,0,17815,7.4,19722,301,8,4,6,13,2,0,1,0,0,19007,7.4,20408,297
NA1_4172171602,False,11,10,9,15,4,0,1,0,0,20634,7.8,22351,319,9,6,11,19,1,1,0,0,0,19255,7.6,20096,296
NA1_4172172476,False,9,6,9,16,0,0,0,0,0,18831,7.2,18989,270,9,12,9,14,2,1,1,0,0,18681,7.4,18706,229
NA1_4172177784,True,8,8,3,19,4,1,0,0,0,19719,7.6,21063,349,3,4,8,18,2,0,0,0,0,16989,7.4,19070,320
NA1_4172187966,False,10,11,9,15,2,0,1,0,0,19414,7.8,22135,301,9,6,10,11,4,1,0,0,0,19374,7.8,21439,348
NA1_4172189936,True,7,4,5,15,6,1,1,1,0,19393,8.0,21703,307,5,5,7,15,2,0,0,0,0,17878,7.4,20740,317
NA1_4172191990,False,4,5,9,19,3,0,0,0,0,16999,7.6,19345,298,9,11,4,17,3,1,0,0,0,19442,7.8,22000,323
NA1_4172196571,False,2,4,2,19,6,1,0,0,0,17354,7.6,20411,334,2,2,2,24,0,0,1,0,0,18219,7.8,21314,366
NA1_4172216681,False,4,4,6,18,3,0,0,0,0,17315,7.0,19868,331,6,4,4,17,4,1,0,0,0,19035,7.4,20082,315
NA1_4172227445,False,5,1,11,18,2,0,1,1,0,18829,7.2,19701,303,11,13,5,14,4,1,0,0,0,19835,8.0,21729,303
NA1_4172232401,False,5,5,10,22,6,0,0,0,0,19067,7.6,20948,333,10,17,5,22,5,1,1,0,0,20191,7.8,21385,314
NA1_4172232709,True,4,3,5,22,4,0,1,1,0,17797,7.2,18561,295,5,6,4,19,6,1,0,0,0,18277,7.6,20695,327
